fecha,empresa,vendedor,producto,cantidad,precio,evento_especial
2023-05-14,56478,105,SM1001,1.0,3.14,1
2023-05-14,25824,59,5656,1.0,25.19,0
2023-05-14,22654,76,SM1001,8.0,2.91,1
2023-05-14,27361,105,R9992,1.0,66.29,0
2023-05-14,27361,105,9001,1.0,3.98,0
2023-05-14,23770,76,8560,2.0,19.95,0
2023-05-14,31258,62,R10749,1.0,15.88,0
2023-05-14,56769,70,8007Y,1.0,3.71,0
2023-05-14,56769,70,8007M,1.0,3.69,1
2023-05-14,56769,70,8007K,1.0,3.82,0
2023-05-14,56769,70,8007C,1.0,3.72,0
2023-05-14,22654,76,SM1001,8.0,2.84,0
2023-05-14,56077,75,SM1001,2.0,3.0,0
2023-05-14,56077,75,8904,1.0,2.03,0
2023-05-14,28223,70,6001U,1.0,60.81,0
2023-05-14,28223,70,3802,2.0,20.93,0
2023-05-14,19111,105,5675-11K,1.0,32.55,0
2023-05-14,19111,105,9001,1.0,2.49,0
2023-05-14,20871,76,6003,1.0,45.14,0
2023-05-14,25493,76,7108C,1.0,29.55,0
2023-05-14,56478,105,8704Y,1.0,41.8,0
2023-05-14,25628,59,5660,1.0,19.85,0
2023-05-14,31704,71,4701,2.0,290.59,1
2023-05-14,23641,76,5728CH,3.0,39.65,0
2023-05-14,23641,76,5660,3.0,14.77,0
2023-05-14,23641,76,5626CHM,1.0,45.71,0
2023-05-14,23641,76,5626CHY,2.0,45.6,0
2023-05-14,23641,76,5626CHC,1.0,44.74,0
2023-05-14,23641,76,5626CHK,2.0,45.1,1
2023-05-14,23641,76,5687U,1.0,24.88,0
2023-05-14,26783,72,5727L,21.0,30.17,0
2023-05-14,19504,105,R10051,1.0,7.89,0
2023-05-14,31704,71,4537,1.0,173.15,0
2023-05-14,55446,64,5611,1.0,20.33,0
2023-05-14,31704,71,6001,2.0,51.98,0
2023-05-14,55444,64,R10074,10.0,65.38,0
2023-05-14,55444,64,R10096,2.0,124.78,0
2023-05-14,23340,76,R10328,1.0,15.04,0
2023-05-14,23340,76,R10665,1.0,20.37,0
2023-05-14,30897,62,8007K,1.0,5.02,0
2023-05-14,30897,62,5607,1.0,25.15,0
2023-05-14,25929,59,6006X,1.0,68.92,0
2023-05-14,26193,59,3100,2.0,21.35,0
2023-05-14,31640,71,5745CHK,1.0,38.03,0
2023-05-14,26783,72,5660,21.0,10.77,1
2023-05-14,56478,105,8704K,1.0,41.7,0
2023-05-14,31704,71,9001,1.0,29.59,1
2023-05-14,19111,105,5740XY,1.0,40.66,0
2023-05-14,28223,70,9001,1.0,4.43,0
2023-05-14,31468,69,9002,1.0,24.72,0
2023-05-14,27746,70,7112Y,1.0,37.99,0
2023-05-14,27746,70,7112M,1.0,38.04,0
2023-05-14,19111,105,5740XM,1.0,39.73,0
2023-05-14,27746,70,7112C,1.0,38.06,0
2023-05-14,52069,105,5607,2.0,17.48,0
2023-05-14,52840,76,5728,1.0,25.13,1
2023-05-14,25493,76,7108Y,1.0,29.63,0
2023-05-14,29902,75,SM1001,10.0,3.03,0
2023-05-14,52840,76,5676,2.0,25.44,1
2023-05-14,52840,76,6001U,4.0,61.0,0
2023-05-14,52840,76,6001,8.0,56.1,0
2023-05-14,29902,75,8001K,2.0,3.43,1
2023-05-14,28212,70,R10749,1.0,19.71,0
2023-05-14,21990,105,1274,1.0,3.85,0
2023-05-14,26177,59,5635,1.0,19.0,1
2023-05-14,52840,76,6006U,1.0,81.51,0
2023-05-14,56772,69,5737CHK,1.0,50.68,0
2023-05-14,56772,69,5737CHY,1.0,49.39,0
2023-05-14,56772,69,5737CHM,1.0,49.99,1
2023-05-14,56772,69,5737CHC,1.0,50.1,0
2023-05-14,18720,105,R00036,20.0,12.28,0
2023-05-14,27746,70,5638,2.0,25.64,0
2023-05-14,27746,70,5633,1.0,33.49,0
2023-05-14,52840,76,6006X,2.0,68.67,0
2023-05-14,25422,76,8514BKL,1.0,14.89,0
2023-05-14,22654,76,SM1001,4.0,2.91,1
2023-05-14,25485,76,6001,1.0,60.79,0
2023-05-14,33842,69,5605,1.0,34.84,0
2023-05-14,19111,105,5740XC,1.0,39.59,0
2023-05-14,26193,59,5601,1.0,15.76,0
2023-05-14,25485,76,5605,1.0,55.49,1
2023-05-14,25493,76,7108M,1.0,30.54,0
2023-05-14,23641,76,5637W,1.0,50.49,0
2023-05-14,19111,105,5740XK,1.0,39.52,1
2023-05-14,52512,105,5600,1.0,27.95,0
2023-05-14,52512,105,5635,1.0,25.4,0
2023-05-14,26193,59,5727L,1.0,20.84,0
2023-05-14,25426,76,5722UCL,1.0,89.7,0
2023-05-14,55297,64,5098K,1.0,68.92,0
2023-05-14,28528,70,5653,2.0,14.62,0
2023-05-14,25422,76,8514CLL,1.0,15.12,0
2023-05-14,55297,64,5034C,1.0,17.75,0
2023-05-14,55297,64,5034K,1.0,18.27,0
2023-05-14,55297,64,5034Y,1.0,17.98,1
2023-05-14,52512,105,3801,1.0,25.09,1
2023-05-14,55297,64,5034M,1.0,17.87,0
2023-05-15,31241,62,5728CH,4.0,59.77,0
2023-05-15,18768,105,5626CHY,1.0,45.04,0
2023-05-15,18768,105,5626CHK,2.0,45.83,0
2023-05-15,18768,105,5626CHC,1.0,45.16,0
2023-05-15,18768,105,5626CHM,1.0,44.9,1
2023-05-15,27260,105,R10420,3.0,6.93,1
2023-05-15,23085,76,5735X,1.0,74.35,0
2023-05-15,17838,64,9001,1.0,3.08,0
2023-05-15,18768,105,9001,1.0,6.02,0
2023-05-15,51932,105,8912,32.0,1.2,0
2023-05-15,56502,62,8020Y,1.0,5.49,1
2023-05-15,56780,105,R10749,1.0,16.02,0
2023-05-15,55860,105,5665,1.0,24.8,0
2023-05-15,29861,75,8007C,1.0,2.54,0
2023-05-15,56779,69,5649X,1.0,34.33,1
2023-05-15,51480,105,R10300,1.0,16.23,0
2023-05-15,17838,64,5748CH,3.0,29.62,1
2023-05-15,27260,105,R00012,3.0,15.19,0
2023-05-15,23043,76,5728XCH,2.0,60.39,0
2023-05-15,27260,105,9001,1.0,4.93,0
2023-05-15,56777,75,8001K,1.0,3.53,1
2023-05-15,56777,75,8001C,1.0,3.46,1
2023-05-15,26177,59,5728CH,1.0,55.97,0
2023-05-15,26699,70,8526,1.0,18.97,0
2023-05-15,27445,70,5638X,1.0,44.79,0
2023-05-15,27445,70,5638U,1.0,40.75,0
2023-05-15,32487,105,8007K,1.0,3.28,0
2023-05-15,32487,105,8007Y,1.0,3.27,0
2023-05-15,32487,105,8007M,1.0,3.24,0
2023-05-15,32487,105,8007C,1.0,3.21,1
2023-05-15,31013,62,SM1010,4.0,18.31,0
2023-05-15,27266,60,9001,1.0,1.49,1
2023-05-15,27266,60,R10420,1.0,6.98,0
2023-05-15,27266,60,R10325,1.0,7.95,0
2023-05-15,27978,70,9002,1.0,20.34,0
2023-05-15,25875,59,6006X,1.0,80.37,1
2023-05-15,23641,76,5605U,9.0,30.34,0
2023-05-15,23641,76,5605,18.0,34.64,0
2023-05-15,23641,76,5675-11K,21.0,24.55,0
2023-05-15,22175,59,SM1001,144.0,2.55,0
2023-05-15,27260,105,R10552,3.0,3.73,1
2023-05-15,56777,75,8001M,1.0,3.46,0
2023-05-15,31556,71,5225-5K,2.0,54.74,0
2023-05-15,17838,64,5748CH,3.0,35.62,0
2023-05-15,17838,64,9001,1.0,2.98,0
2023-05-15,23085,76,5634,1.0,45.04,0
2023-05-15,28094,70,5652,1.0,24.59,1
2023-05-15,23085,76,5605U,1.0,39.21,0
2023-05-15,23085,76,8002K,1.0,7.51,0
2023-05-15,56502,62,8020M,1.0,5.44,0
2023-05-15,56502,62,8020K,1.0,5.54,0
2023-05-15,56502,62,8020C,1.0,5.42,1
2023-05-15,27752,70,7101M,1.0,38.62,1
2023-05-15,29558,64,SM1001,492.0,3.04,1
2023-05-15,56776,70,9002,3.0,39.93,0
2023-05-15,56776,70,5622XCH,1.0,74.44,0
2023-05-15,56465,105,9100,1.0,2.57,0
2023-05-15,56465,105,R10430,1.0,58.2,0
2023-05-15,25926,59,5635,1.0,15.17,0
2023-05-15,31746,71,3802,1.0,29.84,0
2023-05-15,28177,70,8007K,1.0,4.35,1
2023-05-15,31556,71,9001,1.0,2.64,0
2023-05-15,56777,75,8001Y,1.0,3.5,0
2023-05-15,25684,59,5608,1.0,26.2,0
2023-05-15,27393,105,8004C,1.0,2.51,0
2023-05-15,22641,105,5660,1.0,20.39,0
2023-05-15,55757,69,7527,4.0,85.97,0
2023-05-15,25533,76,7013,1.0,9.97,0
2023-05-15,56788,105,8506CL,1.0,34.8,0
2023-05-15,56788,105,SM1004,1.0,3.29,0
2023-05-15,56788,105,8506K,1.0,29.55,0
2023-05-15,33400,64,R10248,1.0,24.68,1
2023-05-15,20858,105,5653X,1.0,25.08,0
2023-05-15,56786,105,4090,1.0,70.66,0
2023-05-15,55297,64,9002,1.0,10.14,0
2023-05-15,26992,72,8007K,2.0,3.95,0
2023-05-15,55297,64,2057,1.0,19.62,0
2023-05-15,56785,75,6007Y,1.0,70.27,1
2023-05-15,56785,75,6007M,1.0,71.1,1
2023-05-15,56785,75,6007K,1.0,69.33,0
2023-05-15,56785,75,4720,1.0,494.1,1
2023-05-15,55267,64,5227,2.0,50.54,0
2023-05-15,21979,105,1069,2.0,3.89,0
2023-05-15,22573,105,SM1001,719.0,3.01,1
2023-05-15,23085,76,8001K,1.0,5.06,0
2023-05-15,21314,105,8007K,2.0,3.01,0
2023-05-15,56785,75,6007C,1.0,70.44,1
2023-05-15,28212,70,R10749,1.0,19.76,0
2023-05-15,55267,64,5707,1.0,38.49,1
2023-05-15,55757,69,5653X,2.0,22.17,0
2023-05-15,30977,62,5737CHY,2.0,40.02,0
2023-05-15,28012,70,5660,2.0,12.57,0
2023-05-15,56787,105,5711Y,1.0,32.44,0
2023-05-15,56787,105,5711K,1.0,31.62,0
2023-05-15,56787,105,8001M,1.0,3.2,0
2023-05-15,56787,105,8001M,1.0,3.3,0
2023-05-15,30977,62,5737CHC,2.0,39.62,0
2023-05-15,56787,105,8001Y,1.0,3.2,0
2023-05-15,56787,105,8001K,1.0,3.28,0
2023-05-15,55757,69,5608,2.0,22.65,0
2023-05-15,31013,62,SM1010,4.0,17.7,0
2023-05-15,19282,105,4704,1.0,169.83,0
2023-05-15,23085,76,5605U,1.0,55.4,0
2023-05-15,23085,76,5605,1.0,40.21,0
2023-05-15,30977,62,5737CHK,3.0,40.39,0
2023-05-15,31704,71,8007Y,2.0,2.48,0
2023-05-15,30977,62,5728CH,9.0,38.83,1
2023-05-15,31704,71,8007M,2.0,2.45,0
2023-05-15,31704,71,8007K,2.0,2.45,0
2023-05-15,55757,69,5748CH,8.0,40.16,0
2023-05-15,19282,105,9100,1.0,1.98,0
2023-05-15,22318,105,3100,1.0,16.83,0
2023-05-15,17838,64,9001,1.0,3.1,1
2023-05-15,17838,64,5748CH,3.0,34.35,0
2023-05-15,22271,105,8001K,3.0,4.91,0
2023-05-15,22271,105,8001M,2.0,4.98,0
2023-05-15,31704,71,8003Y,3.0,2.0,0
2023-05-15,31704,71,8007C,2.0,2.52,0
2023-05-15,23043,76,5313,1.0,45.68,0
2023-05-15,22271,105,8001C,1.0,4.91,0
2023-05-15,28212,70,SM1089,1.0,24.58,0
2023-05-15,31556,103,5225-5K,2.0,54.02,0
2023-05-15,22271,105,8001Y,2.0,4.95,0
2023-05-15,31704,71,8003M,3.0,1.99,0
2023-05-15,22271,105,9001,1.0,1.82,1
2023-05-15,23085,76,5605U,1.0,39.23,0
2023-05-15,23503,76,5740XK,1.0,73.59,0
2023-05-15,23503,76,5740XM,1.0,75.4,0
2023-05-15,23503,76,5718U,1.0,147.6,0
2023-05-15,23503,76,9001,1.0,3.98,0
2023-05-15,30949,62,5639,1.0,17.23,0
2023-05-15,22728,76,R10552,1.0,7.46,0
2023-05-15,31556,103,9001,1.0,2.7,0
2023-05-15,22641,105,5608,2.0,14.11,1
2023-05-15,23085,76,5605,1.0,55.89,0
2023-05-15,25425,76,5601,1.0,20.1,1
2023-05-15,31704,71,8003C,3.0,1.98,0
2023-05-15,56784,75,5648,1.0,22.64,0
2023-05-15,27393,105,8004M,1.0,2.55,1
2023-05-15,27393,105,8004Y,1.0,2.52,0
2023-05-15,27393,105,8004K,1.0,2.49,1
2023-05-15,55757,69,5660,2.0,22.5,0
2023-05-15,30791,62,R10749,1.0,15.79,0
2023-05-15,30791,62,5639,1.0,16.74,0
2023-05-15,23085,76,8001K,2.0,4.99,1
2023-05-15,23670,76,8912,2.0,1.71,0
2023-05-15,31013,62,SM1010,4.0,18.05,0
2023-05-15,31704,71,8103K,3.0,3.05,0
2023-05-15,29861,75,8007Y,1.0,2.49,0
2023-05-15,29861,75,8007K,1.0,2.5,0
2023-05-15,22952,76,5605,1.0,55.0,0
2023-05-15,23866,76,8007C,1.0,5.08,1
2023-05-15,23866,76,8007Y,1.0,5.05,0
2023-05-15,23866,76,8007M,1.0,5.0,0
2023-05-15,23641,76,5241,1.0,99.12,0
2023-05-15,22732,76,9002,1.0,19.84,0
2023-05-15,22732,76,9002,1.0,39.93,0
2023-05-15,22732,76,R10082,1.0,88.99,0
2023-05-15,29861,75,8007M,1.0,2.54,1
2023-05-15,30977,62,5737CHM,2.0,40.67,0
2023-05-16,54935,70,5727L,4.0,20.73,0
2023-05-16,34456,70,R10051,1.0,7.96,1
2023-05-16,22952,76,5626CHK,1.0,61.14,0
2023-05-16,25776,59,9001,1.0,4.06,0
2023-05-16,25776,59,5707,2.0,38.46,0
2023-05-16,31190,62,5601,1.0,16.67,0
2023-05-16,31190,62,5600,1.0,17.05,0
2023-05-16,22439,105,6001,1.0,51.96,0
2023-05-16,31225,62,9001,1.0,5.52,0
2023-05-16,31225,62,4077,1.0,174.1,1
2023-05-16,22105,105,SM1001,50.0,2.58,1
2023-05-16,33400,64,R10150,1.0,60.66,0
2023-05-16,56415,105,3802,1.0,29.79,0
2023-05-16,56415,105,9100,1.0,1.76,0
2023-05-16,56480,105,SM1004,2.0,3.24,0
2023-05-16,56789,75,5731,1.0,30.6,0
2023-05-16,17597,105,9002,1.0,20.16,0
2023-05-16,29902,75,8007K,2.0,3.9,0
2023-05-16,22393,105,5308K,1.0,21.89,0
2023-05-16,27746,70,5227,1.0,48.91,0
2023-05-16,30949,62,5639,1.0,16.96,0
2023-05-16,31122,62,R10756,1.0,19.66,1
2023-05-16,28223,70,9001,1.0,4.26,0
2023-05-16,55453,64,5718H,2.0,102.45,0
2023-05-16,23784,76,R10137,1.0,186.92,0
2023-05-16,23797,76,5639,4.0,19.88,1
2023-05-16,28212,70,SM1089,1.0,24.91,0
2023-05-16,30949,62,5639X,2.0,23.24,0
2023-05-16,26075,59,7111K,1.0,37.88,0
2023-05-16,26075,59,7111Y,1.0,37.91,0
2023-05-16,26075,59,7111M,1.0,37.86,0
2023-05-16,26075,59,7111C,1.0,39.14,1
2023-05-16,55453,64,7701,4.0,48.56,1
2023-05-16,27975,70,7600,1.0,94.48,0
2023-05-16,56797,76,8001C,1.0,3.53,0
2023-05-16,28223,70,6001U,1.0,61.11,0
2023-05-16,56796,62,9002,1.0,19.67,0
2023-05-16,54904,70,5719A,1.0,45.86,0
2023-05-16,26168,59,9001,1.0,3.96,0
2023-05-16,26168,59,5718H,2.0,132.43,0
2023-05-16,28223,70,3802,1.0,21.39,1
2023-05-16,55453,64,9001,1.0,6.97,0
2023-05-16,56797,76,8001K,1.0,3.5,0
2023-05-16,51904,105,9100,1.0,2.26,0
2023-05-16,56791,76,9001,1.0,14.95,0
2023-05-16,56791,76,7015,3.0,20.11,1
2023-05-16,56794,105,5684M,1.0,44.98,0
2023-05-16,51853,105,1005X,1.0,2.52,0
2023-05-16,51853,105,3802,1.0,21.03,1
2023-05-16,56794,105,5684K,1.0,45.48,1
2023-05-16,56790,75,8009Y,1.0,6.19,0
2023-05-16,56790,75,8009M,1.0,5.97,0
2023-05-16,56790,75,8009K,1.0,6.14,0
2023-05-16,56790,75,8009C,1.0,6.08,0
2023-05-16,54853,70,3802,1.0,31.08,1
2023-05-16,56485,75,R10412,3.0,150.87,1
2023-05-16,56485,75,R10478,1.0,145.81,0
2023-05-16,56485,75,R10540,1.0,135.29,1
2023-05-16,56485,75,R10248,2.0,24.97,1
2023-05-16,56485,75,R10208,2.0,41.58,0
2023-05-16,18325,105,SM1003,96.0,0.9,0
2023-05-16,34456,70,5660,1.0,12.26,1
2023-05-16,26003,59,5650,1.0,16.23,0
2023-05-16,54853,70,6001,1.0,67.86,0
2023-05-16,56485,75,R10288,2.0,80.64,0
2023-05-16,56794,105,5684C,1.0,44.62,0
2023-05-16,56798,105,8995,1.0,13.27,0
2023-05-16,22808,76,9001,1.0,5.04,0
2023-05-16,56791,76,5707,5.0,34.76,1
2023-05-16,56791,76,5227,5.0,49.98,0
2023-05-16,51904,105,5633,1.0,35.67,0
2023-05-16,22394,105,6001U,2.0,55.11,0
2023-05-16,26520,72,9100,1.0,3.5,0
2023-05-16,26520,72,5749,1.0,48.61,0
2023-05-16,22394,105,6001,2.0,54.05,0
2023-05-16,28359,71,R10749,1.0,16.31,0
2023-05-16,22808,76,7101K,1.0,35.0,0
2023-05-16,22808,76,7101C,1.0,40.79,0
2023-05-16,29542,64,9002,1.0,14.82,0
2023-05-16,22808,76,7101Y,1.0,40.11,1
2023-05-16,20962,105,5639X,1.0,30.16,0
2023-05-16,20962,105,5607,1.0,15.0,0
2023-05-16,23641,76,5612,1.0,29.8,0
2023-05-16,22808,76,7101M,1.0,40.18,0
2023-05-16,56799,105,9001,1.0,3.69,0
2023-05-16,56799,105,TCX7800RC,1.0,54.29,0
2023-05-16,56799,105,TKX7800RC,1.0,54.94,0
2023-05-16,22952,76,7100Y,1.0,50.97,0
2023-05-16,54853,70,4701,1.0,299.27,1
2023-05-16,25926,59,5635,1.0,15.08,0
2023-05-16,55299,64,8020K,21.0,4.07,0
2023-05-16,21404,105,7110M,1.0,35.97,0
2023-05-16,21404,105,7110K,1.0,37.37,0
2023-05-16,22698,70,5744,1.0,118.07,0
2023-05-16,25683,59,6001U,1.0,64.41,0
2023-05-16,56792,75,5626CHK,1.0,50.06,0
2023-05-16,18506,75,SM1001,1.0,3.04,1
2023-05-16,18506,75,3801,1.0,19.62,0
2023-05-16,56793,62,SM1003,11.0,1.28,0
2023-05-16,27746,70,7016,3.0,23.7,0
2023-05-16,54905,70,6007C,3.0,55.03,0
2023-05-16,54905,70,6006U,2.0,80.03,1
2023-05-16,54905,70,6006X,4.0,70.33,0
2023-05-16,54905,70,6007Y,3.0,53.74,0
2023-05-16,54905,70,6007M,3.0,53.63,0
2023-05-16,54905,70,6007K,5.0,54.58,1
2023-05-16,26989,72,5652,1.0,21.48,0
2023-05-16,55299,64,8020C,9.0,4.02,0
2023-05-16,19548,105,5676,1.0,20.78,0
2023-05-16,56485,75,R10250,3.0,14.84,0
2023-05-16,56794,105,5684Y,1.0,44.64,0
2023-05-16,56077,75,SM1001,9.0,2.59,0
2023-05-16,56077,75,8909,2.0,2.95,0
2023-05-16,55299,64,8020M,10.0,3.92,0
2023-05-16,26333,72,5600,1.0,16.69,1
2023-05-16,25512,76,SM1001,11.0,2.56,1
2023-05-16,25929,59,5727L,4.0,20.38,1
2023-05-16,22449,105,1161-5K,1.0,3.92,0
2023-05-16,32565,105,5600,1.0,13.75,0
2023-05-16,23925,76,SM1012,10.0,0.54,0
2023-05-16,28105,70,7110Y,1.0,43.61,1
2023-05-16,56795,70,SM1001,1.0,3.99,0
2023-05-16,55299,64,8020Y,10.0,4.06,1
2023-05-16,26739,72,8050C,1.0,34.41,0
2023-05-16,26739,72,8050K,1.0,34.68,0
2023-05-16,31640,71,5615,1.0,13.03,0
2023-05-16,29369,105,6001,1.0,64.24,0
2023-05-16,26739,72,8050M,1.0,34.96,1
2023-05-16,26739,72,8050Y,1.0,26.71,0
2023-05-16,32597,60,5699,1.0,21.43,0
2023-05-16,28842,105,5676X,1.0,23.71,0
2023-05-17,27799,70,R10082,2.0,91.78,0
2023-05-17,31243,62,9001,1.0,5.99,0
2023-05-17,31243,62,8101M,2.0,7.93,1
2023-05-17,56810,76,4704,1.0,171.04,0
2023-05-17,31243,62,8101C,1.0,8.14,0
2023-05-17,31243,62,8101K,3.0,7.86,0
2023-05-17,31243,62,7112Y,1.0,48.03,1
2023-05-17,31243,62,8101Y,1.0,8.07,0
2023-05-17,56810,76,9001,1.0,6.98,1
2023-05-17,20974,105,7110C,1.0,30.45,0
2023-05-17,22952,76,SM1001,32.0,2.89,1
2023-05-17,20974,105,7110K,1.0,27.24,1
2023-05-17,20974,105,7110Y,1.0,30.11,0
2023-05-17,56813,62,8704K,1.0,38.95,0
2023-05-17,56813,62,8704C,1.0,39.11,0
2023-05-17,56813,62,8704M,1.0,39.18,0
2023-05-17,31243,62,7112M,1.0,47.81,0
2023-05-17,31435,62,8704K,1.0,39.65,0
2023-05-17,56813,62,R10760,1.0,29.72,0
2023-05-17,56813,62,8704Y,1.0,39.64,0
2023-05-17,54932,70,5707,1.0,35.58,1
2023-05-17,56808,76,9001,1.0,7.03,1
2023-05-17,52604,59,8007C,5.0,4.15,0
2023-05-17,56807,72,3804,1.0,24.96,0
2023-05-17,56806,69,5660,1.0,21.94,1
2023-05-17,22952,76,5607,2.0,39.57,0
2023-05-17,30611,62,6003,2.0,46.46,1
2023-05-17,30611,62,9001,1.0,5.05,0
2023-05-17,31152,62,5705,2.0,25.96,1
2023-05-17,27245,105,7112C,2.0,37.31,0
2023-05-17,27245,105,7112M,2.0,37.73,0
2023-05-17,27245,105,7112Y,2.0,37.56,0
2023-05-17,27245,105,7112K,2.0,39.55,0
2023-05-17,27245,105,9001,1.0,9.92,0
2023-05-17,23832,76,3804,2.0,14.76,0
2023-05-17,52604,59,8002K,2.0,4.2,1
2023-05-17,52604,59,8007M,5.0,4.25,0
2023-05-17,52604,59,8007Y,5.0,4.21,0
2023-05-17,30949,62,5676X,1.0,20.71,0
2023-05-17,30884,62,1076,1.0,3.18,0
2023-05-17,22952,76,7101C,1.0,55.83,0
2023-05-17,22952,76,7101M,1.0,54.01,0
2023-05-17,22952,76,7101Y,1.0,55.95,0
2023-05-17,22952,76,7620K,1.0,118.51,0
2023-05-17,22952,76,5622XCH,1.0,129.96,0
2023-05-17,56808,76,4704,1.0,168.61,0
2023-05-17,31152,62,5728CH,1.0,38.6,0
2023-05-17,54812,70,9001,1.0,4.97,0
2023-05-17,25836,59,5653X,1.0,25.31,1
2023-05-17,26666,72,SM1001,1.0,3.0,0
2023-05-17,22952,76,SM1001,28.0,2.89,1
2023-05-17,22952,76,SM1001,6.0,2.91,0
2023-05-17,22952,76,SM1001,4.0,2.86,1
2023-05-17,22952,76,7662K,1.0,121.49,0
2023-05-17,25601,76,5623,1.0,31.63,0
2023-05-17,30323,75,5607,2.0,22.68,0
2023-05-17,31688,71,8001K,1.0,3.25,0
2023-05-17,31688,71,8001M,1.0,3.24,0
2023-05-17,31688,71,8001C,1.0,3.32,0
2023-05-17,31688,71,8001Y,1.0,3.26,0
2023-05-17,25764,59,4076,5.0,63.7,0
2023-05-17,27344,105,5648,1.0,9.85,1
2023-05-17,26476,72,5665,2.0,17.6,0
2023-05-17,56800,62,6001U,1.0,63.9,0
2023-05-17,27344,105,R10225,1.0,6.0,0
2023-05-17,56801,105,9001,1.0,7.56,0
2023-05-17,56801,105,7110K,5.0,34.1,0
2023-05-17,56801,105,7110Y,5.0,31.9,0
2023-05-17,56801,105,7110M,5.0,31.73,0
2023-05-17,56801,105,7110C,5.0,32.34,0
2023-05-17,25933,59,8001K,1.0,2.52,0
2023-05-17,25933,59,8001M,1.0,2.55,0
2023-05-17,26882,72,5702XK,1.0,29.84,0
2023-05-17,26882,72,5702XC,1.0,30.52,1
2023-05-17,26882,72,5702XY,1.0,29.84,1
2023-05-17,26882,72,5702XM,1.0,30.25,0
2023-05-17,26705,72,5656U,1.0,22.07,1
2023-05-17,23138,76,R10338,10.0,9.93,0
2023-05-17,22952,76,SM1001,9.0,2.92,1
2023-05-17,27876,70,5609,2.0,18.14,0
2023-05-17,22952,76,SM1001,20.0,2.95,1
2023-05-17,22952,76,SM1001,10.0,2.85,1
2023-05-17,22952,76,SM1001,9.0,2.92,0
2023-05-17,22952,76,SM1001,9.0,2.9,1
2023-05-17,22952,76,SM1001,9.0,2.91,1
2023-05-17,22952,76,SM1001,7.0,2.94,1
2023-05-17,30801,62,3801,2.0,17.64,0
2023-05-17,25933,59,8001Y,1.0,2.51,0
2023-05-17,22952,76,SM1001,6.0,2.84,1
2023-05-17,22952,76,SM1001,1.0,2.86,1
2023-05-17,25762,59,R10090,3.0,8.01,0
2023-05-17,54812,70,5626CHK,2.0,44.97,1
2023-05-17,51462,59,5711Y,2.0,40.78,1
2023-05-17,25923,59,9002,1.0,19.69,0
2023-05-17,55471,64,5705,1.0,28.09,0
2023-05-17,23641,76,8020M,1.0,7.51,0
2023-05-17,23641,76,8020Y,1.0,7.57,1
2023-05-17,23641,76,8020C,1.0,7.36,0
2023-05-17,23641,76,8020K,1.0,7.51,0
2023-05-17,26882,72,SM1001,1.0,2.95,0
2023-05-17,30648,62,SM1003,45.0,1.1,0
2023-05-17,25933,59,8001C,1.0,2.53,0
2023-05-17,54812,70,5740XK,1.0,74.81,0
2023-05-17,54812,70,5740XM,1.0,75.17,0
2023-05-17,22952,76,SM1001,19.0,2.87,1
2023-05-17,22952,76,SM1001,15.0,2.85,0
2023-05-17,31640,71,5727L,1.0,21.38,0
2023-05-17,22952,76,SM1001,5.0,2.92,1
2023-05-17,56607,105,5653,1.0,15.07,0
2023-05-17,30046,75,5610,1.0,26.59,0
2023-05-17,25767,59,5227,1.0,58.39,1
2023-05-17,25767,59,1274,2.0,4.06,0
2023-05-17,55384,64,6006X,1.0,84.72,0
2023-05-17,56811,105,5749,1.0,48.13,0
2023-05-17,56811,105,9001,1.0,3.51,0
2023-05-17,22952,76,SM1001,21.0,2.89,1
2023-05-17,31688,71,8001Y,1.0,3.51,0
2023-05-17,22952,76,SM1001,21.0,2.88,0
2023-05-17,56778,62,5810M,1.0,31.56,1
2023-05-17,56778,62,5810C,1.0,31.78,0
2023-05-17,56778,62,5810Y,1.0,32.23,0
2023-05-17,56778,62,5810K,1.0,31.38,0
2023-05-17,56778,62,R10208,1.0,35.62,0
2023-05-17,31435,62,8704C,1.0,38.31,0
2023-05-17,32109,71,5675-11K,1.0,33.23,1
2023-05-17,32109,71,5215,1.0,30.93,1
2023-05-17,32109,71,9001,1.0,6.1,0
2023-05-17,19456,105,5034C,1.0,24.97,0
2023-05-17,22393,105,R10588,1.0,253.11,1
2023-05-17,27799,70,R10420,2.0,6.72,0
2023-05-17,22952,76,SM1001,9.0,2.91,1
2023-05-17,52915,70,5728CH,1.0,45.72,0
2023-05-17,56789,75,SM1001,1.0,3.01,1
2023-05-17,56789,75,5600,1.0,26.98,0
2023-05-17,56789,75,5731,1.0,30.8,1
2023-05-17,22952,76,SM1001,5.0,2.92,1
2023-05-17,56076,72,5607,1.0,21.63,0
2023-05-17,23882,76,3801,1.0,15.03,0
2023-05-17,23882,76,6003,1.0,45.31,0
2023-05-17,52840,76,4723,1.0,755.92,1
2023-05-17,52840,76,4724,1.0,490.18,1
2023-05-17,22786,76,5665,1.0,26.11,0
2023-05-17,26943,72,8020M,1.0,12.08,0
2023-05-17,52915,70,9001,1.0,4.31,0
2023-05-17,26943,72,8020Y,1.0,12.36,0
2023-05-17,26943,72,8020K,1.0,12.38,1
2023-05-17,22655,76,8001K,1.0,4.93,0
2023-05-17,22655,76,5608,1.0,45.09,0
2023-05-17,22655,76,5034C,1.0,39.77,0
2023-05-17,22655,76,5034K,1.0,39.57,0
